Date,Conference,Game_Notes,Home_Team,Home_Team_Link,Home_Score,Away_Team,Away_Team_Link,Away_Score,OT,Box_Link,Metrics_Link,Day
2008-01-12,ECAC,,Cornell,/reports/team/Cornell/18,1,Union,/reports/team/Union/54,2,,/box/final/20080112/cor/uni/,,Saturday
2008-01-12,ECAC,,Colgate,/reports/team/Colgate/15,4,Rensselaer,/reports/team/Rensselaer/48,0,,/box/final/20080112/clg/ren/,,Saturday
2008-01-12,ECAC,,Clarkson,/reports/team/Clarkson/14,4,Harvard,/reports/team/Harvard/22,2,,/box/final/20080112/clk/har/,,Saturday
2008-01-12,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,3,Yale,/reports/team/Yale/59,0,,/box/final/20080112/qui/yal/,,Saturday
2008-01-12,Non-Conference,,Wayne State,/reports/team/Wayne-State/56,3,Northern Michigan,/reports/team/Northern-Michigan/42,2,ot,/box/final/20080112/wsu/nmu/,,Saturday
2008-01-12,WCHA,,Minnesota,/reports/team/Minnesota/34,4,St. Cloud State,/reports/team/St-Cloud-State/52,4,ot,/box/final/20080112/min/stc/,,Saturday
2008-01-12,WCHA,,Minnesota State,/reports/team/Minnesota-State/35,2,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,ot,/box/final/20080112/mns/mnd/,,Saturday
2008-01-12,WCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,1,North Dakota,/reports/team/North-Dakota/40,4,,/box/final/20080112/mtu/ndk/,,Saturday
2008-01-12,WCHA,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,Colorado College,/reports/team/Colorado-College/16,5,,/box/final/20080112/aka/cc_/,,Saturday
2008-01-12,WCHA,,Wisconsin,/reports/team/Wisconsin/58,7,Denver,/reports/team/Denver/20,2,,/box/final/20080112/wis/den/,,Saturday
2008-01-13,CCHA,,Michigan State,/reports/team/Michigan-State/32,1,Notre Dame,/reports/team/Notre-Dame/43,1,ot,/box/final/20080113/msu/ndm/,,Sunday
2008-01-13,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,8,Dartmouth,/reports/team/Dartmouth/19,3,,/box/final/20080113/stl/dar/,,Sunday
2008-01-15,Non-Conference,Rescheduled from 12/13/07,Dartmouth,/reports/team/Dartmouth/19,3,Boston University,/reports/team/Boston-University/10,2,,/box/final/20080115/dar/bu_/,,Tuesday
2008-01-15,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,5,American Int'l,/reports/team/American-Intl/5,3,,/box/final/20080115/hcr/aic/,,Tuesday
2008-01-18,ECAC,,Clarkson,/reports/team/Clarkson/14,1,Colgate,/reports/team/Colgate/15,1,ot,/box/final/20080118/clk/clg/,,Friday
2008-01-18,ECAC,,Rensselaer,/reports/team/Rensselaer/48,1,Union,/reports/team/Union/54,2,,/box/final/20080118/ren/uni/,,Friday
2008-01-18,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,1,Cornell,/reports/team/Cornell/18,3,,/box/final/20080118/stl/cor/,,Friday
2008-01-18,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,2,Providence,/reports/team/Providence/46,3,,/box/final/20080118/uma/prv/,,Friday
2008-01-18,Hockey East,,Boston University,/reports/team/Boston-University/10,6,Merrimack,/reports/team/Merrimack/29,4,,/box/final/20080118/bu_/mer/,,Friday
2008-01-18,Hockey East,,Northeastern,/reports/team/Northeastern/41,2,Vermont,/reports/team/Vermont/55,2,ot,/box/final/20080118/noe/ver/,,Friday
2008-01-18,Hockey East,,Boston College,/reports/team/Boston-College/9,5,Mass.-Lowell,/reports/team/Mass-Lowell/26,4,,/box/final/20080118/bc_/uml/,,Friday
2008-01-18,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,3,Army,/reports/team/Army/6,0,,/box/final/20080118/cns/arm/,,Friday
2008-01-18,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,2,RIT,/reports/team/RIT/49,4,,/box/final/20080118/sac/rit/,,Friday
2008-01-18,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,3,Connecticut,/reports/team/Connecticut/17,3,ot,/box/final/20080118/mrc/con/,,Friday
2008-01-18,CCHA,,Western Michigan,/reports/team/Western-Michigan/57,1,Bowling Green,/reports/team/Bowling-Green/11,4,,/box/final/20080118/wmu/bgs/,,Friday
2008-01-18,CCHA,,Michigan State,/reports/team/Michigan-State/32,4,Ohio State,/reports/team/Ohio-State/44,1,,/box/final/20080118/msu/osu/,,Friday
2008-01-18,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,2,Ferris State,/reports/team/Ferris-State/21,3,,/box/final/20080118/nmu/fsu/,,Friday
2008-01-18,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,1,Miami,/reports/team/Miami/30,6,,/box/final/20080118/lss/mia/,,Friday
2008-01-18,CCHA,,Notre Dame,/reports/team/Notre-Dame/43,2,Michigan,/reports/team/Michigan/31,3,,/box/final/20080118/ndm/mic/,,Friday
2008-01-18,CCHA,,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,3,Alaska,/reports/team/Alaska/4,1,,/box/final/20080118/uno/akf/,,Friday
2008-01-18,CHA,,Niagara,/reports/team/Niagara/39,3,Wayne State,/reports/team/Wayne-State/56,2,,/box/final/20080118/nia/wsu/,,Friday
2008-01-18,Non-Conference,,Yale,/reports/team/Yale/59,3,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,2,,/box/final/20080118/yal/alh/,,Friday
2008-01-18,Non-Conference,,Denver,/reports/team/Denver/20,2,Air Force,/reports/team/Air-Force/1,5,,/box/final/20080118/den/afa/,,Friday
2008-01-18,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,4,Colorado College,/reports/team/Colorado-College/16,5,,/box/final/20080118/bmj/cc_/,,Friday
2008-01-18,WCHA,,Minnesota,/reports/team/Minnesota/34,1,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,1,ot,/box/final/20080118/min/mnd/,,Friday
2008-01-18,WCHA,,North Dakota,/reports/team/North-Dakota/40,2,Minnesota State,/reports/team/Minnesota-State/35,1,,/box/final/20080118/ndk/mns/,,Friday
2008-01-18,WCHA,,Wisconsin,/reports/team/Wisconsin/58,2,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,1,,/box/final/20080118/wis/aka/,,Friday
2008-01-19,CHA,"at The Palace of Auburn Hills, Auburn Hills, Mich.",Niagara,/reports/team/Niagara/39,6,Wayne State,/reports/team/Wayne-State/56,5,,/box/final/20080119/nia/wsu/,,Saturday
2008-01-19,ECAC,,Union,/reports/team/Union/54,4,Rensselaer,/reports/team/Rensselaer/48,1,,/box/final/20080119/uni/ren/,,Saturday
2008-01-19,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,1,Colgate,/reports/team/Colgate/15,4,,/box/final/20080119/stl/clg/,,Saturday
2008-01-19,Hockey East,,Maine,/reports/team/Maine/25,4,Providence,/reports/team/Providence/46,0,,/box/final/20080119/mne/prv/,,Saturday
2008-01-19,Hockey East,,Boston University,/reports/team/Boston-University/10,2,Boston College,/reports/team/Boston-College/9,2,ot,/box/final/20080119/bu_/bc_/,,Saturday
2008-01-19,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,1,Mass.-Lowell,/reports/team/Mass-Lowell/26,3,,/box/final/20080119/uma/uml/,,Saturday
2008-01-19,Hockey East,,Northeastern,/reports/team/Northeastern/41,2,Vermont,/reports/team/Vermont/55,5,,/box/final/20080119/noe/ver/,,Saturday
2008-01-19,Non-Conference,"at Verizon Wireless Arena, Manchester, N.H.",Dartmouth,/reports/team/Dartmouth/19,5,New Hampshire,/reports/team/New-Hampshire/38,3,,/box/final/20080119/dar/unh/,,Saturday
2008-01-19,Non-Conference,,Quinnipiac,/reports/team/Quinnipiac/47,5,Holy Cross,/reports/team/Holy-Cross/23,2,,/box/final/20080119/qui/hcr/,,Saturday
2008-01-19,Non-Conference,,Yale,/reports/team/Yale/59,2,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,3,,/box/final/20080119/yal/alh/,,Saturday
2008-01-19,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,2,Denver,/reports/team/Denver/20,4,,/box/final/20080119/bmj/den/,,Saturday
2008-01-19,Non-Conference,,Air Force,/reports/team/Air-Force/1,1,Colorado College,/reports/team/Colorado-College/16,2,,/box/final/20080119/afa/cc_/,,Saturday
2008-01-19,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,2,RIT,/reports/team/RIT/49,4,,/box/final/20080119/sac/rit/,,Saturday
2008-01-19,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,1,Army,/reports/team/Army/6,2,,/box/final/20080119/cns/arm/,,Saturday
2008-01-19,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,2,Connecticut,/reports/team/Connecticut/17,3,,/box/final/20080119/mrc/con/,,Saturday
2008-01-19,CCHA,"at The Palace of Auburn Hills, Auburn Hills, Mich.",Michigan,/reports/team/Michigan/31,5,Notre Dame,/reports/team/Notre-Dame/43,1,,/box/final/20080119/mic/ndm/,,Saturday
2008-01-19,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,0,Miami,/reports/team/Miami/30,5,,/box/final/20080119/lss/mia/,,Saturday
2008-01-19,CCHA,,Michigan State,/reports/team/Michigan-State/32,4,Ohio State,/reports/team/Ohio-State/44,0,,/box/final/20080119/msu/osu/,,Saturday
2008-01-19,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,2,Western Michigan,/reports/team/Western-Michigan/57,1,ot,/box/final/20080119/bgs/wmu/,,Saturday
2008-01-19,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,4,Ferris State,/reports/team/Ferris-State/21,1,,/box/final/20080119/nmu/fsu/,,Saturday
