Team,Goalie,SV,GA,Minutes,Game_ID,Total_Minutes,TimeDelta,Home_Team,Away_Team
Lake Superior,EMPTY NET,0,1,0:24,2022-03-04-Northern Michigan-Lake Superior,0.4,0 days 00:00:24,Lake Superior,Northern Michigan
Lake Superior,Seth Eisele,20,4,59:36,2022-03-04-Northern Michigan-Lake Superior,59.6,0 days 00:59:36,Lake Superior,Northern Michigan
Ferris State,Logan Stein,45,3,62:28,2022-03-04-Ferris State-Michigan Tech,62.46666666666667,0 days 01:02:28,Michigan Tech,Ferris State
Michigan Tech,EMPTY NET,0,0,0:22,2022-03-04-Ferris State-Michigan Tech,0.36666666666666664,0 days 00:00:22,Michigan Tech,Ferris State
Michigan Tech,Blake Pietila,15,2,62:06,2022-03-04-Ferris State-Michigan Tech,62.1,0 days 01:02:06,Michigan Tech,Ferris State
St. Thomas,EMPTY NET,0,0,2:36,2022-03-04-St. Thomas-Minnesota State,2.6,0 days 00:02:36,Minnesota State,St. Thomas
St. Thomas,Peter Thome,39,3,57:24,2022-03-04-St. Thomas-Minnesota State,57.4,0 days 00:57:24,Minnesota State,St. Thomas
Minnesota State,EMPTY NET,0,0,0:32,2022-03-04-St. Thomas-Minnesota State,0.5333333333333333,0 days 00:00:32,Minnesota State,St. Thomas
Minnesota State,Dryden McKay,11,2,59:28,2022-03-04-St. Thomas-Minnesota State,59.46666666666667,0 days 00:59:28,Minnesota State,St. Thomas
Bowling Green,Christian Stoever,26,1,60:00,2022-03-04-Bowling Green-Bemidji State,60.0,0 days 01:00:00,Bemidji State,Bowling Green
Bemidji State,EMPTY NET,0,0,3:13,2022-03-04-Bowling Green-Bemidji State,3.216666666666667,0 days 00:03:13,Bemidji State,Bowling Green
Bemidji State,Mattias Sholl,23,2,56:47,2022-03-04-Bowling Green-Bemidji State,56.78333333333333,0 days 00:56:47,Bemidji State,Bowling Green
Massachusetts,EMPTY NET,0,0,2:02,2022-03-04-Massachusetts-Boston College,2.033333333333333,0 days 00:02:02,Boston College,Massachusetts
Massachusetts,Matt Murray,19,2,57:58,2022-03-04-Massachusetts-Boston College,57.96666666666667,0 days 00:57:58,Boston College,Massachusetts
Boston College,Eric Dop,25,1,60:00,2022-03-04-Massachusetts-Boston College,60.0,0 days 01:00:00,Boston College,Massachusetts
Mass. Lowell,Owen Savory,27,3,60:00,2022-03-04-Mass. Lowell-New Hampshire,60.0,0 days 01:00:00,New Hampshire,Mass. Lowell
New Hampshire,EMPTY NET,0,1,0:37,2022-03-04-Mass. Lowell-New Hampshire,0.6166666666666667,0 days 00:00:37,New Hampshire,Mass. Lowell
New Hampshire,Mike Robinson,26,5,58:30,2022-03-04-Mass. Lowell-New Hampshire,58.5,0 days 00:58:30,New Hampshire,Mass. Lowell
New Hampshire,Raphael Gaughan,1,0,0:53,2022-03-04-Mass. Lowell-New Hampshire,0.8833333333333333,0 days 00:00:53,New Hampshire,Mass. Lowell
Vermont,Tyler Harmon,36,3,60:00,2022-03-04-Vermont-Connecticut,60.0,0 days 01:00:00,Connecticut,Vermont
Connecticut,EMPTY NET,0,1,0:50,2022-03-04-Vermont-Connecticut,0.8333333333333334,0 days 00:00:50,Connecticut,Vermont
Connecticut,Darion Hanson,24,4,59:10,2022-03-04-Vermont-Connecticut,59.166666666666664,0 days 00:59:10,Connecticut,Vermont
Penn State,EMPTY NET,0,0,2:17,2022-03-04-Penn State-Ohio State,2.283333333333333,0 days 00:02:17,Ohio State,Penn State
Penn State,Liam Souliere,27,4,57:43,2022-03-04-Penn State-Ohio State,57.71666666666667,0 days 00:57:43,Ohio State,Penn State
Ohio State,Jakub Dobes,49,3,60:00,2022-03-04-Penn State-Ohio State,60.0,0 days 01:00:00,Ohio State,Penn State
Wisconsin,Jared Moe,49,1,60:00,2022-03-04-Wisconsin-Notre Dame,60.0,0 days 01:00:00,Notre Dame,Wisconsin
Notre Dame,EMPTY NET,0,0,3:52,2022-03-04-Wisconsin-Notre Dame,3.8666666666666667,0 days 00:03:52,Notre Dame,Wisconsin
Notre Dame,Matthew Galajda,24,3,56:08,2022-03-04-Wisconsin-Notre Dame,56.13333333333333,0 days 00:56:08,Notre Dame,Wisconsin
Princeton,EMPTY NET,0,0,1:50,2022-03-04-Princeton-Union,1.8333333333333335,0 days 00:01:50,Union,Princeton
Princeton,Jeremie Forget,34,3,58:10,2022-03-04-Princeton-Union,58.166666666666664,0 days 00:58:10,Union,Princeton
Union,Connor Murphy,24,2,60:00,2022-03-04-Princeton-Union,60.0,0 days 01:00:00,Union,Princeton
Dartmouth,Clay Stevenson,36,2,60:00,2022-03-04-Dartmouth-Rensselaer,60.0,0 days 01:00:00,Rensselaer,Dartmouth
Rensselaer,EMPTY NET,0,0,2:03,2022-03-04-Dartmouth-Rensselaer,2.05,0 days 00:02:03,Rensselaer,Dartmouth
Rensselaer,Jack Watson,17,3,57:57,2022-03-04-Dartmouth-Rensselaer,57.95,0 days 00:57:57,Rensselaer,Dartmouth
Yale,EMPTY NET,0,0,0:51,2022-03-04-Yale-Colgate,0.85,0 days 00:00:51,Colgate,Yale
Yale,Nathan Reid,31,3,76:01,2022-03-04-Yale-Colgate,76.01666666666667,0 days 01:16:01,Colgate,Yale
Colgate,Mitch Benson,32,2,76:52,2022-03-04-Yale-Colgate,76.86666666666666,0 days 01:16:52,Colgate,Yale
Brown,EMPTY NET,0,1,1:41,2022-03-04-Brown-St. Lawrence,1.6833333333333333,0 days 00:01:41,St. Lawrence,Brown
Brown,Mathieu Caron,22,3,58:19,2022-03-04-Brown-St. Lawrence,58.31666666666667,0 days 00:58:19,St. Lawrence,Brown
St. Lawrence,Emil Zetterquist,21,1,59:55,2022-03-04-Brown-St. Lawrence,59.916666666666664,0 days 00:59:55,St. Lawrence,Brown
Bentley,Evan DeBrouwer,30,2,69:47,2022-03-04-Bentley-Niagara,69.78333333333333,0 days 01:09:47,Niagara,Bentley
Niagara,EMPTY NET,0,0,0:20,2022-03-04-Bentley-Niagara,0.3333333333333333,0 days 00:00:20,Niagara,Bentley
Niagara,Chad Veltri,29,3,69:27,2022-03-04-Bentley-Niagara,69.45,0 days 01:09:27,Niagara,Bentley
Holy Cross,Matt Radomsky,13,2,63:57,2022-03-04-Holy Cross-Mercyhurst,63.95,0 days 01:03:57,Mercyhurst,Holy Cross
Mercyhurst,EMPTY NET,0,0,0:19,2022-03-04-Holy Cross-Mercyhurst,0.31666666666666665,0 days 00:00:19,Mercyhurst,Holy Cross
Mercyhurst,Kyle McClellan,32,1,63:38,2022-03-04-Holy Cross-Mercyhurst,63.63333333333333,0 days 01:03:38,Mercyhurst,Holy Cross
Miami,EMPTY NET,0,1,2:35,2022-03-04-Miami-Western Michigan,2.5833333333333335,0 days 00:02:35,Western Michigan,Miami
Miami,Ludvig Persson,40,4,57:25,2022-03-04-Miami-Western Michigan,57.416666666666664,0 days 00:57:25,Western Michigan,Miami
Western Michigan,Brandon Bussi,27,3,60:00,2022-03-04-Miami-Western Michigan,60.0,0 days 01:00:00,Western Michigan,Miami
North Dakota,Zach Driscoll,26,4,61:28,2022-03-04-North Dakota-Omaha,61.46666666666667,0 days 01:01:28,Omaha,North Dakota
Omaha,EMPTY NET,0,0,0:49,2022-03-04-North Dakota-Omaha,0.8166666666666667,0 days 00:00:49,Omaha,North Dakota
Omaha,Austin Roden,30,5,60:39,2022-03-04-North Dakota-Omaha,60.65,0 days 01:00:39,Omaha,North Dakota
Long Island,Vinnie Purpura,26,2,60:00,2022-03-04-Long Island-Alaska,60.0,0 days 01:00:00,Alaska,Long Island
Alaska,EMPTY NET,0,0,1:10,2022-03-04-Long Island-Alaska,1.1666666666666667,0 days 00:01:10,Alaska,Long Island
Alaska,Gustavs Davis Grigals,28,3,58:50,2022-03-04-Long Island-Alaska,58.833333333333336,0 days 00:58:50,Alaska,Long Island
Vermont,EMPTY NET,0,0,0:33,2022-03-05-Vermont-Connecticut,0.55,0 days 00:00:33,Connecticut,Vermont
Vermont,Tyler Harmon,11,0,28:52,2022-03-05-Vermont-Connecticut,28.866666666666667,0 days 00:28:52,Connecticut,Vermont
Vermont,Gabe Carriere,11,4,30:35,2022-03-05-Vermont-Connecticut,30.583333333333332,0 days 00:30:35,Connecticut,Vermont
Connecticut,Darion Hanson,12,0,59:56,2022-03-05-Vermont-Connecticut,59.93333333333333,0 days 00:59:56,Connecticut,Vermont
Boston College,Eric Dop,42,3,60:00,2022-03-05-Boston College-Massachusetts,60.0,0 days 01:00:00,Massachusetts,Boston College
Massachusetts,EMPTY NET,0,0,1:33,2022-03-05-Boston College-Massachusetts,1.55,0 days 00:01:33,Massachusetts,Boston College
Massachusetts,Matt Murray,17,4,58:27,2022-03-05-Boston College-Massachusetts,58.45,0 days 00:58:27,Massachusetts,Boston College
New Hampshire,EMPTY NET,0,0,1:39,2022-03-05-New Hampshire-Mass. Lowell,1.65,0 days 00:01:39,Mass. Lowell,New Hampshire
New Hampshire,David Fessenden,28,1,58:21,2022-03-05-New Hampshire-Mass. Lowell,58.35,0 days 00:58:21,Mass. Lowell,New Hampshire
Mass. Lowell,Owen Savory,23,0,60:00,2022-03-05-New Hampshire-Mass. Lowell,60.0,0 days 01:00:00,Mass. Lowell,New Hampshire
Dartmouth,EMPTY NET,0,0,1:51,2022-03-05-Dartmouth-Rensselaer,1.85,0 days 00:01:51,Rensselaer,Dartmouth
Dartmouth,Clay Stevenson,28,3,58:09,2022-03-05-Dartmouth-Rensselaer,58.15,0 days 00:58:09,Rensselaer,Dartmouth
Rensselaer,Jack Watson,21,2,59:53,2022-03-05-Dartmouth-Rensselaer,59.88333333333333,0 days 00:59:53,Rensselaer,Dartmouth
Yale,EMPTY NET,0,2,2:04,2022-03-05-Yale-Colgate,2.066666666666667,0 days 00:02:04,Colgate,Yale
Yale,Nathan Reid,19,3,57:56,2022-03-05-Yale-Colgate,57.93333333333333,0 days 00:57:56,Colgate,Yale
Colgate,Mitch Benson,29,1,60:00,2022-03-05-Yale-Colgate,60.0,0 days 01:00:00,Colgate,Yale
Brown,EMPTY NET,0,0,0:22,2022-03-05-Brown-St. Lawrence,0.36666666666666664,0 days 00:00:22,St. Lawrence,Brown
Brown,Mathieu Caron,25,1,61:44,2022-03-05-Brown-St. Lawrence,61.733333333333334,0 days 01:01:44,St. Lawrence,Brown
St. Lawrence,Emil Zetterquist,26,2,62:06,2022-03-05-Brown-St. Lawrence,62.1,0 days 01:02:06,St. Lawrence,Brown
Northern Michigan,EMPTY NET,0,0,1:29,2022-03-05-Northern Michigan-Lake Superior,1.4833333333333334,0 days 00:01:29,Lake Superior,Northern Michigan
Northern Michigan,Charlie Glockner,21,3,58:31,2022-03-05-Northern Michigan-Lake Superior,58.516666666666666,0 days 00:58:31,Lake Superior,Northern Michigan
Lake Superior,Ethan Langenegger,27,2,60:00,2022-03-05-Northern Michigan-Lake Superior,60.0,0 days 01:00:00,Lake Superior,Northern Michigan
St. Thomas,Peter Thome,42,8,60:00,2022-03-05-St. Thomas-Minnesota State,60.0,0 days 01:00:00,Minnesota State,St. Thomas
Minnesota State,EMPTY NET,0,0,0:11,2022-03-05-St. Thomas-Minnesota State,0.18333333333333332,0 days 00:00:11,Minnesota State,St. Thomas
Minnesota State,Dryden McKay,12,2,59:49,2022-03-05-St. Thomas-Minnesota State,59.81666666666667,0 days 00:59:49,Minnesota State,St. Thomas
Bowling Green,EMPTY NET,0,1,2:34,2022-03-05-Bowling Green-Bemidji State,2.5666666666666664,0 days 00:02:34,Bemidji State,Bowling Green
Bowling Green,Christian Stoever,23,3,57:26,2022-03-05-Bowling Green-Bemidji State,57.43333333333333,0 days 00:57:26,Bemidji State,Bowling Green
Bemidji State,Mattias Sholl,27,2,60:00,2022-03-05-Bowling Green-Bemidji State,60.0,0 days 01:00:00,Bemidji State,Bowling Green
Penn State,Liam Souliere,33,2,60:00,2022-03-05-Penn State-Ohio State,60.0,0 days 01:00:00,Ohio State,Penn State
Ohio State,EMPTY NET,0,0,1:15,2022-03-05-Penn State-Ohio State,1.25,0 days 00:01:15,Ohio State,Penn State
Ohio State,Jakub Dobes,43,3,58:45,2022-03-05-Penn State-Ohio State,58.75,0 days 00:58:45,Ohio State,Penn State
Wisconsin,EMPTY NET,0,0,0:20,2022-03-05-Wisconsin-Notre Dame,0.3333333333333333,0 days 00:00:20,Notre Dame,Wisconsin
Wisconsin,Jared Moe,30,3,59:40,2022-03-05-Wisconsin-Notre Dame,59.666666666666664,0 days 00:59:40,Notre Dame,Wisconsin
Notre Dame,Matthew Galajda,34,2,60:00,2022-03-05-Wisconsin-Notre Dame,60.0,0 days 01:00:00,Notre Dame,Wisconsin
Michigan State,Drew DeRidder,1,3,7:23,2022-03-05-Michigan State-Michigan,7.383333333333334,0 days 00:07:23,Michigan,Michigan State
Michigan State,Pierce Charleson,32,5,52:37,2022-03-05-Michigan State-Michigan,52.61666666666667,0 days 00:52:37,Michigan,Michigan State
Michigan,EMPTY NET,0,0,0:13,2022-03-05-Michigan State-Michigan,0.21666666666666667,0 days 00:00:13,Michigan,Michigan State
Michigan,Jack Leavy,1,0,5:33,2022-03-05-Michigan State-Michigan,5.55,0 days 00:05:33,Michigan,Michigan State
Michigan,Erik Portillo,23,0,54:14,2022-03-05-Michigan State-Michigan,54.233333333333334,0 days 00:54:14,Michigan,Michigan State
Bentley,Evan DeBrouwer,18,1,60:00,2022-03-05-Bentley-Niagara,60.0,0 days 01:00:00,Niagara,Bentley
Niagara,EMPTY NET,0,0,3:06,2022-03-05-Bentley-Niagara,3.1,0 days 00:03:06,Niagara,Bentley
Niagara,Chad Veltri,24,4,56:54,2022-03-05-Bentley-Niagara,56.9,0 days 00:56:54,Niagara,Bentley
Holy Cross,EMPTY NET,0,0,2:29,2022-03-05-Holy Cross-Mercyhurst,2.4833333333333334,0 days 00:02:29,Mercyhurst,Holy Cross
Holy Cross,Erik Gordon,18,2,57:31,2022-03-05-Holy Cross-Mercyhurst,57.516666666666666,0 days 00:57:31,Mercyhurst,Holy Cross
Mercyhurst,Kyle McClellan,42,1,60:00,2022-03-05-Holy Cross-Mercyhurst,60.0,0 days 01:00:00,Mercyhurst,Holy Cross
Miami,EMPTY NET,0,0,2:10,2022-03-05-Miami-Western Michigan,2.1666666666666665,0 days 00:02:10,Western Michigan,Miami
Miami,Ludvig Persson,28,3,57:50,2022-03-05-Miami-Western Michigan,57.833333333333336,0 days 00:57:50,Western Michigan,Miami
Western Michigan,EMPTY NET,0,0,0:12,2022-03-05-Miami-Western Michigan,0.2,0 days 00:00:12,Western Michigan,Miami
Western Michigan,Brandon Bussi,32,0,59:48,2022-03-05-Miami-Western Michigan,59.8,0 days 00:59:48,Western Michigan,Miami
St. Cloud State,David Hrenak,34,0,60:00,2022-03-05-St. Cloud State-Minnesota Duluth,60.0,0 days 01:00:00,Minnesota Duluth,St. Cloud State
Minnesota Duluth,EMPTY NET,0,0,3:07,2022-03-05-St. Cloud State-Minnesota Duluth,3.1166666666666667,0 days 00:03:07,Minnesota Duluth,St. Cloud State
Minnesota Duluth,Ryan Fanti,22,2,56:53,2022-03-05-St. Cloud State-Minnesota Duluth,56.88333333333333,0 days 00:56:53,Minnesota Duluth,St. Cloud State
Colorado College,Dominic Basse,30,5,60:00,2022-03-05-Colorado College-Denver,60.0,0 days 01:00:00,Denver,Colorado College
Denver,EMPTY NET,0,0,0:20,2022-03-05-Colorado College-Denver,0.3333333333333333,0 days 00:00:20,Denver,Colorado College
Denver,Matt Davis,24,2,59:40,2022-03-05-Colorado College-Denver,59.666666666666664,0 days 00:59:40,Denver,Colorado College
Long Island,EMPTY NET,0,1,1:34,2022-03-05-Long Island-Alaska,1.5666666666666667,0 days 00:01:34,Alaska,Long Island
Long Island,Kris Carlson,27,4,58:26,2022-03-05-Long Island-Alaska,58.43333333333333,0 days 00:58:26,Alaska,Long Island
Alaska,Gustavs Davis Grigals,26,1,59:55,2022-03-05-Long Island-Alaska,59.916666666666664,0 days 00:59:55,Alaska,Long Island
Brown,EMPTY NET,0,0,0:20,2022-03-06-Brown-St. Lawrence,0.3333333333333333,0 days 00:00:20,St. Lawrence,Brown
Brown,Mathieu Caron,26,4,60:26,2022-03-06-Brown-St. Lawrence,60.43333333333333,0 days 01:00:26,St. Lawrence,Brown
St. Lawrence,Emil Zetterquist,22,3,60:46,2022-03-06-Brown-St. Lawrence,60.766666666666666,0 days 01:00:46,St. Lawrence,Brown
Dartmouth,EMPTY NET,0,1,3:26,2022-03-06-Dartmouth-Rensselaer,3.4333333333333336,0 days 00:03:26,Rensselaer,Dartmouth
Dartmouth,Clay Stevenson,25,4,56:34,2022-03-06-Dartmouth-Rensselaer,56.56666666666667,0 days 00:56:34,Rensselaer,Dartmouth
Rensselaer,Jack Watson,20,3,59:53,2022-03-06-Dartmouth-Rensselaer,59.88333333333333,0 days 00:59:53,Rensselaer,Dartmouth
Wisconsin,EMPTY NET,0,1,1:17,2022-03-06-Wisconsin-Notre Dame,1.2833333333333332,0 days 00:01:17,Notre Dame,Wisconsin
Wisconsin,Jared Moe,29,3,58:43,2022-03-06-Wisconsin-Notre Dame,58.71666666666667,0 days 00:58:43,Notre Dame,Wisconsin
Notre Dame,Matthew Galajda,24,2,60:00,2022-03-06-Wisconsin-Notre Dame,60.0,0 days 01:00:00,Notre Dame,Wisconsin
Penn State,Liam Souliere,23,1,60:00,2022-03-06-Penn State-Ohio State,60.0,0 days 01:00:00,Ohio State,Penn State
Ohio State,EMPTY NET,0,0,1:57,2022-03-06-Penn State-Ohio State,1.95,0 days 00:01:57,Ohio State,Penn State
Ohio State,Jakub Dobes,33,2,58:03,2022-03-06-Penn State-Ohio State,58.05,0 days 00:58:03,Ohio State,Penn State
Bowling Green,EMPTY NET,0,1,1:45,2022-03-06-Bowling Green-Bemidji State,1.75,0 days 00:01:45,Bemidji State,Bowling Green
Bowling Green,Christian Stoever,25,2,58:15,2022-03-06-Bowling Green-Bemidji State,58.25,0 days 00:58:15,Bemidji State,Bowling Green
Bemidji State,Mattias Sholl,23,1,60:00,2022-03-06-Bowling Green-Bemidji State,60.0,0 days 01:00:00,Bemidji State,Bowling Green
Northern Michigan,Charlie Glockner,17,4,60:00,2022-03-06-Northern Michigan-Lake Superior,60.0,0 days 01:00:00,Lake Superior,Northern Michigan
Lake Superior,EMPTY NET,0,0,4:01,2022-03-06-Northern Michigan-Lake Superior,4.016666666666667,0 days 00:04:01,Lake Superior,Northern Michigan
Lake Superior,Ethan Langenegger,27,5,55:59,2022-03-06-Northern Michigan-Lake Superior,55.983333333333334,0 days 00:55:59,Lake Superior,Northern Michigan
Vermont,EMPTY NET,0,0,4:00,2022-03-09-Vermont-Providence,4.0,0 days 00:04:00,Providence,Vermont
Vermont,Gabe Carriere,38,2,56:00,2022-03-09-Vermont-Providence,56.0,0 days 00:56:00,Providence,Vermont
Providence,Jaxson Stauber,17,1,60:00,2022-03-09-Vermont-Providence,60.0,0 days 01:00:00,Providence,Vermont
Maine,EMPTY NET,0,1,0:30,2022-03-09-Maine-Merrimack,0.5,0 days 00:00:30,Merrimack,Maine
Maine,Matthew Thiessen,19,5,59:30,2022-03-09-Maine-Merrimack,59.5,0 days 00:59:30,Merrimack,Maine
Merrimack,EMPTY NET,0,0,0:19,2022-03-09-Maine-Merrimack,0.31666666666666665,0 days 00:00:19,Merrimack,Maine
Merrimack,Hugo Ollas,26,2,59:41,2022-03-09-Maine-Merrimack,59.68333333333333,0 days 00:59:41,Merrimack,Maine
New Hampshire,Mike Robinson,23,4,70:56,2022-03-09-New Hampshire-Boston College,70.93333333333334,0 days 01:10:56,Boston College,New Hampshire
Boston College,EMPTY NET,0,0,0:21,2022-03-09-New Hampshire-Boston College,0.35,0 days 00:00:21,Boston College,New Hampshire
Boston College,Eric Dop,44,3,70:35,2022-03-09-New Hampshire-Boston College,70.58333333333333,0 days 01:10:35,Boston College,New Hampshire
Omaha,EMPTY NET,0,1,0:56,2022-03-11-Omaha-Western Michigan,0.9333333333333333,0 days 00:00:56,Western Michigan,Omaha
Omaha,Isaiah Saville,24,3,59:04,2022-03-11-Omaha-Western Michigan,59.06666666666667,0 days 00:59:04,Western Michigan,Omaha
Western Michigan,Brandon Bussi,29,2,60:00,2022-03-11-Omaha-Western Michigan,60.0,0 days 01:00:00,Western Michigan,Omaha
Colorado College,EMPTY NET,0,0,0:37,2022-03-11-Colorado College-North Dakota,0.6166666666666667,0 days 00:00:37,North Dakota,Colorado College
Colorado College,Matt Vernon,21,2,59:23,2022-03-11-Colorado College-North Dakota,59.38333333333333,0 days 00:59:23,North Dakota,Colorado College
North Dakota,Zach Driscoll,15,1,60:00,2022-03-11-Colorado College-North Dakota,60.0,0 days 01:00:00,North Dakota,Colorado College
Minnesota Duluth,Ryan Fanti,21,2,60:00,2022-03-11-Minnesota Duluth-St. Cloud State,60.0,0 days 01:00:00,St. Cloud State,Minnesota Duluth
St. Cloud State,EMPTY NET,0,0,2:36,2022-03-11-Minnesota Duluth-St. Cloud State,2.6,0 days 00:02:36,St. Cloud State,Minnesota Duluth
St. Cloud State,Jaxon Castor,33,5,57:24,2022-03-11-Minnesota Duluth-St. Cloud State,57.4,0 days 00:57:24,St. Cloud State,Minnesota Duluth
Miami,EMPTY NET,0,1,1:26,2022-03-11-Miami-Denver,1.4333333333333333,0 days 00:01:26,Denver,Miami
Miami,Ludvig Persson,33,4,58:34,2022-03-11-Miami-Denver,58.56666666666667,0 days 00:58:34,Denver,Miami
Denver,Magnus Chrona,20,2,60:00,2022-03-11-Miami-Denver,60.0,0 days 01:00:00,Denver,Miami
St. Lawrence,EMPTY NET,0,1,0:21,2022-03-11-St. Lawrence-Quinnipiac,0.35,0 days 00:00:21,Quinnipiac,St. Lawrence
St. Lawrence,Emil Zetterquist,23,3,59:39,2022-03-11-St. Lawrence-Quinnipiac,59.65,0 days 00:59:39,Quinnipiac,St. Lawrence
Quinnipiac,Yaniv Perets,20,1,60:00,2022-03-11-St. Lawrence-Quinnipiac,60.0,0 days 01:00:00,Quinnipiac,St. Lawrence
Colgate,EMPTY NET,0,1,1:12,2022-03-11-Colgate-Cornell,1.2,0 days 00:01:12,Cornell,Colgate
Colgate,Mitch Benson,40,2,58:48,2022-03-11-Colgate-Cornell,58.8,0 days 00:58:48,Cornell,Colgate
Cornell,EMPTY NET,0,0,0:45,2022-03-11-Colgate-Cornell,0.75,0 days 00:00:45,Cornell,Colgate
Cornell,Ian Shane,16,1,59:15,2022-03-11-Colgate-Cornell,59.25,0 days 00:59:15,Cornell,Colgate
Rensselaer,EMPTY NET,0,0,0:16,2022-03-11-Rensselaer-Harvard,0.26666666666666666,0 days 00:00:16,Harvard,Rensselaer
Rensselaer,Jack Watson,42,4,61:44,2022-03-11-Rensselaer-Harvard,61.733333333333334,0 days 01:01:44,Harvard,Rensselaer
Harvard,EMPTY NET,0,0,3:59,2022-03-11-Rensselaer-Harvard,3.9833333333333334,0 days 00:03:59,Harvard,Rensselaer
Harvard,Mitchell Gibson,21,3,58:01,2022-03-11-Rensselaer-Harvard,58.016666666666666,0 days 00:58:01,Harvard,Rensselaer
Bentley,EMPTY NET,0,1,0:12,2022-03-11-Bentley-American Int'l,0.2,0 days 00:00:12,American Int'l,Bentley
Bentley,Evan DeBrouwer,25,4,59:48,2022-03-11-Bentley-American Int'l,59.8,0 days 00:59:48,American Int'l,Bentley
American Int'l,Alec Calvaruso,25,2,59:57,2022-03-11-Bentley-American Int'l,59.95,0 days 00:59:57,American Int'l,Bentley
Merrimack,EMPTY NET,0,1,8:01,2022-03-12-Merrimack-Mass. Lowell,8.016666666666667,0 days 00:08:01,Mass. Lowell,Merrimack
Merrimack,Zachary Borgiel,3,1,17:37,2022-03-12-Merrimack-Mass. Lowell,17.616666666666667,0 days 00:17:37,Mass. Lowell,Merrimack
Merrimack,Hugo Ollas,22,5,34:22,2022-03-12-Merrimack-Mass. Lowell,34.36666666666667,0 days 00:34:22,Mass. Lowell,Merrimack
Mass. Lowell,Owen Savory,39,2,60:00,2022-03-12-Merrimack-Mass. Lowell,60.0,0 days 01:00:00,Mass. Lowell,Merrimack
Boston University,EMPTY NET,0,1,1:43,2022-03-12-Boston University-Connecticut,1.7166666666666668,0 days 00:01:43,Connecticut,Boston University
Boston University,Drew Commesso,33,2,58:17,2022-03-12-Boston University-Connecticut,58.28333333333333,0 days 00:58:17,Connecticut,Boston University
Connecticut,Darion Hanson,38,1,60:00,2022-03-12-Boston University-Connecticut,60.0,0 days 01:00:00,Connecticut,Boston University
Providence,EMPTY NET,0,1,1:53,2022-03-12-Providence-Massachusetts,1.8833333333333333,0 days 00:01:53,Massachusetts,Providence
Providence,Jaxson Stauber,15,3,58:07,2022-03-12-Providence-Massachusetts,58.11666666666667,0 days 00:58:07,Massachusetts,Providence
Massachusetts,Matt Murray,45,2,60:00,2022-03-12-Providence-Massachusetts,60.0,0 days 01:00:00,Massachusetts,Providence
Boston College,EMPTY NET,0,0,2:17,2022-03-12-Boston College-Northeastern,2.283333333333333,0 days 00:02:17,Northeastern,Boston College
Boston College,Eric Dop,33,3,57:43,2022-03-12-Boston College-Northeastern,57.71666666666667,0 days 00:57:43,Northeastern,Boston College
